class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
should,should,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OrderSetDAO,OrderSetDAO,org.openmrs.api.db,True,0.95,"Contains repository-typical methods: saveOrderSetAttributeType, deleteOrderSetAttributeType",repository,"Name matches repository pattern; Methods: saveOrderSetAttributeType, deleteOrderSetAttributeType",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
PatientDAO,PatientDAO,org.openmrs.api.db,True,0.95,"Contains repository-typical methods: savePatient, deletePatient",repository,"Name matches repository pattern; Methods: savePatient, deletePatient, savePatientIdentifierType",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
PersonDAO,PersonDAO,org.openmrs.api.db,True,0.95,"Contains repository-typical methods: savePersonAttributeType, deletePersonAttributeType",repository,"Name matches repository pattern; Methods: savePersonAttributeType, deletePersonAttributeType",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
ProgramWorkflowDAO,ProgramWorkflowDAO,org.openmrs.api.db,True,0.95,"Contains repository-typical methods: saveProgram, findPrograms, deleteProgram",repository,"Name matches repository pattern; Methods: saveProgram, findPrograms, deleteProgram",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
ProviderDAO,ProviderDAO,org.openmrs.api.db,True,0.95,"Contains repository-typical methods: saveProvider, deleteProvider",repository,"Name matches repository pattern; Methods: saveProvider, deleteProvider, getCountOfProviders",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
SerializedObject,SerializedObject,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
is,is,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
SerializedObjectDAO,SerializedObjectDAO,org.openmrs.api.db,True,0.95,Contains repository-typical methods: saveObject,repository,"Name matches repository pattern; Methods: saveObject, saveObject",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
to,to,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
for,for,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
interface,interface,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
is,is,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
can,can,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
as,as,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
to,to,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
as,as,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
to,to,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TemplateDAO,TemplateDAO,org.openmrs.api.db,True,0.95,Semantic analysis suggests better fit in repository package,repository,Name matches repository pattern; Methods: deleteTemplate,rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
UserDAO,UserDAO,org.openmrs.api.db,True,0.95,Contains repository-typical methods: saveUser,repository,"Name matches repository pattern; Methods: saveUser, deleteUser, saveRole",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
VisitDAO,VisitDAO,org.openmrs.api.db,True,0.95,"Contains repository-typical methods: saveVisit, deleteVisit",repository,"Name matches repository pattern; Methods: saveVisit, deleteVisit",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
AttributeMatcherPredicate,AttributeMatcherPredicate,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
looks,looks,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
is,is,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
replaces,replaces,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AuditableInterceptor,AuditableInterceptor,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
method,method,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ChainingInterceptor,ChainingInterceptor,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
has,has,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DbSession,DbSession,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
with,with,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
with,with,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
with,with,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
with,with,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
with,with,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
with,with,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
with,with,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DbSessionFactory,DbSessionFactory,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DropMillisecondsHibernateInterceptor,DropMillisecondsHibernateInterceptor,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateAdministrationDAO,HibernateAdministrationDAO,org.openmrs.api.db.hibernate,True,0.95,Semantic analysis suggests better fit in repository package,repository,"Name matches repository pattern; Methods: deleteGlobalProperty, saveGlobalProperty",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
in,in,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
if,if,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
if,if,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateCohortDAO,HibernateCohortDAO,org.openmrs.api.db.hibernate,True,0.95,Semantic analysis suggests better fit in repository package,repository,"Name matches repository pattern; Methods: deleteCohort, saveCohort",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
for,for,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateConceptDAO,HibernateConceptDAO,org.openmrs.api.db.hibernate,True,0.95,Contains repository-typical methods: saveConcept,repository,"Name matches repository pattern; Methods: saveConcept, deleteSubclassConcept",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
that,that,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
that,that,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
table,table,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
table,table,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptIterator,ConceptIterator,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateConditionDAO,HibernateConditionDAO,org.openmrs.api.db.hibernate,True,0.95,Contains repository-typical methods: getConditionsByEncounter,repository,"Name matches repository pattern; Methods: getConditionsByEncounter, deleteCondition, saveCondition",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
HibernateContextDAO,HibernateContextDAO,org.openmrs.api.db.hibernate,True,0.95,Semantic analysis suggests better fit in repository package,repository,"Name matches repository pattern; Methods: convertUnlockAccountWaitingTimeGP, saveUserProperties",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
should,should,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateDatatypeDAO,HibernateDatatypeDAO,org.openmrs.api.db.hibernate,True,0.95,Contains repository-typical methods: saveClobDatatypeStorage,repository,"Name matches repository pattern; Methods: saveClobDatatypeStorage, deleteClobDatatypeStorage",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
HibernateDiagnosisDAO,HibernateDiagnosisDAO,org.openmrs.api.db.hibernate,True,0.95,"Contains repository-typical methods: saveDiagnosis, getDiagnosesByEncounter",repository,"Name matches repository pattern; Methods: saveDiagnosis, getDiagnosesByEncounter, deleteDiagnosis",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
